,date,max-min
1005,02-oct-1964,45.3
1006,03-oct-1964,43.5
1007,04-oct-1964,37.4
1008,05-oct-1964,45.9
1009,06-oct-1964,42.8
1010,07-oct-1964,45.1
1011,08-oct-1964,43.9
1012,09-oct-1964,43.7
1013,10-oct-1964,45.7
1014,11-oct-1964,49.1
1015,12-oct-1964,47.8
1016,13-oct-1964,51.4
1017,14-oct-1964,46.4
1018,15-oct-1964,43.3
1019,16-oct-1964,44.2
1020,17-oct-1964,41.0
1021,18-oct-1964,35.6
1022,19-oct-1964,36.3
1023,20-oct-1964,43.7
1024,21-oct-1964,41.7
1025,22-oct-1964,41.4
1026,23-oct-1964,41.9
1027,24-oct-1964,49.6
1028,25-oct-1964,43.9
1029,26-oct-1964,35.8
1030,27-oct-1964,34.9
1031,28-oct-1964,39.9
1032,29-oct-1964,38.5
1033,30-oct-1964,41.0
1034,31-oct-1964,36.0
1035,01-nov-1964,36.0
1036,02-nov-1964,47.7
1037,03-nov-1964,46.4
1038,04-nov-1964,44.1
1039,05-nov-1964,36.0
1040,06-nov-1964,40.5
1041,07-nov-1964,40.6
1042,08-nov-1964,39.0
1043,09-nov-1964,47.3
1044,10-nov-1964,43.9
1045,11-nov-1964,43.5
1046,12-nov-1964,41.9
1047,13-nov-1964,43.2
1048,14-nov-1964,41.2
1049,15-nov-1964,48.0
1050,16-nov-1964,40.6
1051,17-nov-1964,43.7
1052,18-nov-1964,35.8
1053,19-nov-1964,39.9
1054,20-nov-1964,39.7
1055,21-nov-1964,39.6
1056,22-nov-1964,34.5
1057,23-nov-1964,43.3
1058,24-nov-1964,37.6
1059,25-nov-1964,37.6
1060,26-nov-1964,47.7
1061,27-nov-1964,41.9
1062,28-nov-1964,39.6
1063,29-nov-1964,41.2
1064,30-nov-1964,41.5
1065,01-dec-1964,42.4
1066,02-dec-1964,46.6
1067,03-dec-1964,39.0
1068,04-dec-1964,36.3
1069,05-dec-1964,41.0
1070,06-dec-1964,36.5
1071,07-dec-1964,42.1
1072,08-dec-1964,46.2
1073,09-dec-1964,48.0
1074,10-dec-1964,44.8
1075,11-dec-1964,50.9
1076,12-dec-1964,34.7
1077,13-dec-1964,51.4
1078,14-dec-1964,42.6
1079,15-dec-1964,46.8
1080,16-dec-1964,41.4
1081,17-dec-1964,38.7
1082,18-dec-1964,42.3
1083,19-dec-1964,41.2
1084,20-dec-1964,40.1
1085,21-dec-1964,39.7
1086,22-dec-1964,37.6
1087,23-dec-1964,34.3
1088,24-dec-1964,42.4
1089,25-dec-1964,41.2
1090,26-dec-1964,43.7
1091,27-dec-1964,40.5
1092,28-dec-1964,44.8
1093,29-dec-1964,37.6
1094,30-dec-1964,44.2
1095,31-dec-1964,42.8
1096,01-jan-1965,40.1
1097,02-jan-1965,42.4
1098,03-jan-1965,40.8
1099,04-jan-1965,47.5
1100,05-jan-1965,47.8
1101,06-jan-1965,37.9
1102,07-jan-1965,34.7
1103,08-jan-1965,45.1
1104,09-jan-1965,41.9
1105,10-jan-1965,38.7
1106,11-jan-1965,40.5
1107,12-jan-1965,41.2
1108,13-jan-1965,48.7
1109,14-jan-1965,40.8
1110,15-jan-1965,43.0
1111,16-jan-1965,44.2
1112,17-jan-1965,41.2
1113,18-jan-1965,38.5
1114,19-jan-1965,46.2
1115,20-jan-1965,43.9
1116,21-jan-1965,48.0
1117,22-jan-1965,41.5
1118,23-jan-1965,47.1
1119,24-jan-1965,47.5
1120,25-jan-1965,48.9
1121,26-jan-1965,43.7
1122,27-jan-1965,39.7
1123,28-jan-1965,39.2
1124,29-jan-1965,38.5
1125,30-jan-1965,39.0
1126,31-jan-1965,39.6
1127,01-feb-1965,40.1
1128,02-feb-1965,35.8
1129,03-feb-1965,43.3
1130,04-feb-1965,40.3
1131,05-feb-1965,43.5
1132,06-feb-1965,44.1
1133,07-feb-1965,41.4
1134,08-feb-1965,40.8
1135,09-feb-1965,38.5
1136,10-feb-1965,41.4
1137,11-feb-1965,43.7
1138,12-feb-1965,39.7
1139,13-feb-1965,48.2
1140,14-feb-1965,44.1
1141,15-feb-1965,39.4
1142,16-feb-1965,39.9
1143,17-feb-1965,41.5
1144,18-feb-1965,41.5
1145,19-feb-1965,40.8
1146,20-feb-1965,39.6
1147,21-feb-1965,36.7
1148,22-feb-1965,40.1
1149,23-feb-1965,36.5
1150,24-feb-1965,42.1
1151,25-feb-1965,41.9
1152,26-feb-1965,42.8
1153,27-feb-1965,38.3
1154,28-feb-1965,46.4
1155,01-mar-1965,42.8
1156,02-mar-1965,48.0
1157,03-mar-1965,43.5
1158,04-mar-1965,37.8
1159,05-mar-1965,47.5
1160,06-mar-1965,49.1
1161,07-mar-1965,47.8
1162,08-mar-1965,46.2
1163,09-mar-1965,36.3
1164,10-mar-1965,37.0
1165,11-mar-1965,35.1
1166,12-mar-1965,36.5
1167,13-mar-1965,41.4
1168,14-mar-1965,39.0
1169,15-mar-1965,40.1
1170,16-mar-1965,42.8
1171,17-mar-1965,39.2
1172,18-mar-1965,44.1
1173,19-mar-1965,45.1
1174,20-mar-1965,41.5
1175,21-mar-1965,45.0
1176,22-mar-1965,36.3
1177,23-mar-1965,41.2
1178,24-mar-1965,48.6
1179,25-mar-1965,45.0
1180,26-mar-1965,43.0
1181,27-mar-1965,43.2
1182,28-mar-1965,45.9
1183,29-mar-1965,50.7
1184,30-mar-1965,49.1
1185,31-mar-1965,39.7
1186,01-apr-1965,41.9
1187,02-apr-1965,51.1
1188,03-apr-1965,40.3
1189,04-apr-1965,42.1
1190,05-apr-1965,43.7
1191,06-apr-1965,43.5
1192,07-apr-1965,49.3
1193,08-apr-1965,46.0
1194,09-apr-1965,46.0
1195,10-apr-1965,44.2
1196,11-apr-1965,43.7
1197,12-apr-1965,45.7
1198,13-apr-1965,48.4
1199,14-apr-1965,44.8
1200,15-apr-1965,40.8
1201,16-apr-1965,46.9
1202,17-apr-1965,46.8
1203,18-apr-1965,43.0
1204,19-apr-1965,48.2
1205,20-apr-1965,51.1
1206,21-apr-1965,40.8
1207,22-apr-1965,36.9
1208,23-apr-1965,48.9
1209,24-apr-1965,48.7
1210,25-apr-1965,45.5
1211,26-apr-1965,43.3
1212,27-apr-1965,45.9
1213,28-apr-1965,45.7
1214,29-apr-1965,45.5
1215,30-apr-1965,38.8
1216,01-may-1965,38.8
1217,02-may-1965,44.8
1218,03-may-1965,45.5
1219,04-may-1965,43.0
1220,05-may-1965,42.6
1221,06-may-1965,42.8
1222,07-may-1965,45.5
1223,08-may-1965,40.8
1224,09-may-1965,47.8
1225,10-may-1965,42.4
1226,11-may-1965,45.0
1227,12-may-1965,50.0
1228,13-may-1965,42.3
1229,14-may-1965,43.3
1230,15-may-1965,39.7
1231,16-may-1965,43.2
1232,17-may-1965,49.1
1233,18-may-1965,46.2
1234,19-may-1965,45.5
1235,20-may-1965,47.8
1236,21-may-1965,39.9
1237,22-may-1965,40.8
1238,23-may-1965,43.2
1239,24-may-1965,43.3
1240,25-may-1965,43.5
1241,26-may-1965,47.7
1242,27-may-1965,46.8
1243,28-may-1965,45.9
1244,29-may-1965,46.4
1245,30-may-1965,49.6
1246,31-may-1965,48.6
1247,01-jun-1965,43.3
1248,02-jun-1965,52.0
1249,03-jun-1965,50.2
1250,04-jun-1965,36.5
1251,05-jun-1965,49.3
1252,06-jun-1965,50.4
1253,07-jun-1965,45.1
1254,08-jun-1965,51.4
1255,09-jun-1965,55.2
1256,10-jun-1965,43.9
1257,11-jun-1965,45.3
1258,12-jun-1965,49.3
1259,13-jun-1965,47.1
1260,14-jun-1965,41.0
1261,15-jun-1965,42.8
1262,16-jun-1965,46.9
1263,17-jun-1965,42.1
1264,18-jun-1965,42.4
1265,19-jun-1965,46.8
1266,20-jun-1965,40.5
1267,21-jun-1965,37.2
1268,22-jun-1965,47.1
1269,23-jun-1965,41.9
1270,24-jun-1965,41.2
1271,25-jun-1965,47.1
1272,26-jun-1965,46.2
1273,27-jun-1965,48.2
1274,28-jun-1965,51.8
1275,29-jun-1965,49.3
1276,30-jun-1965,48.7
1277,01-jul-1965,51.4
1278,02-jul-1965,42.8
1279,03-jul-1965,48.0
1280,04-jul-1965,53.4
1281,05-jul-1965,50.7
1282,06-jul-1965,42.3
1283,07-jul-1965,46.0
1284,08-jul-1965,43.5
1285,09-jul-1965,48.0
1286,10-jul-1965,47.5
1287,11-jul-1965,43.3
1288,12-jul-1965,43.0
1289,13-jul-1965,42.1
1290,14-jul-1965,43.9
1291,15-jul-1965,43.7
1292,16-jul-1965,48.0
1293,17-jul-1965,45.9
1294,18-jul-1965,42.6
1295,19-jul-1965,45.0
1296,20-jul-1965,47.5
1297,21-jul-1965,46.4
1298,22-jul-1965,46.8
1299,23-jul-1965,48.6
1300,24-jul-1965,48.4
1301,25-jul-1965,40.8
1302,26-jul-1965,42.8
1303,27-jul-1965,40.8
1304,28-jul-1965,39.0
1305,29-jul-1965,45.0
1306,30-jul-1965,46.0
1307,31-jul-1965,49.5
1308,01-aug-1965,47.1
1309,02-aug-1965,45.7
1310,03-aug-1965,45.0
1311,04-aug-1965,41.9
1312,05-aug-1965,46.2
1313,06-aug-1965,49.8
1314,07-aug-1965,50.7
1315,08-aug-1965,47.1
1316,09-aug-1965,44.2
1317,10-aug-1965,40.5
1318,11-aug-1965,43.0
1319,12-aug-1965,41.0
1320,13-aug-1965,43.0
1321,14-aug-1965,45.3
1322,15-aug-1965,45.5
1323,16-aug-1965,49.5
1324,17-aug-1965,40.8
1325,18-aug-1965,44.4
1326,19-aug-1965,48.4
1327,20-aug-1965,44.8
1328,21-aug-1965,42.4
1329,22-aug-1965,39.4
1330,23-aug-1965,44.6
1331,24-aug-1965,45.7
1332,25-aug-1965,48.2
1333,26-aug-1965,43.2
1334,27-aug-1965,40.5
1335,28-aug-1965,49.1
1336,29-aug-1965,48.0
1337,30-aug-1965,46.0
1338,31-aug-1965,49.3
1339,01-sep-1965,50.2
1340,02-sep-1965,45.5
1341,03-sep-1965,48.6
1342,04-sep-1965,44.2
1343,05-sep-1965,43.2
1344,06-sep-1965,42.6
1345,07-sep-1965,42.6
1346,08-sep-1965,45.5
1347,09-sep-1965,48.2
1348,10-sep-1965,41.4
1349,11-sep-1965,42.4
1350,12-sep-1965,41.5
1351,13-sep-1965,37.0
1352,14-sep-1965,40.3
1353,15-sep-1965,45.0
1354,16-sep-1965,45.0
1355,17-sep-1965,41.7
1356,18-sep-1965,46.8
1357,19-sep-1965,45.7
1358,20-sep-1965,40.5
1359,21-sep-1965,37.2
1360,22-sep-1965,44.1
1361,23-sep-1965,43.7
1362,24-sep-1965,43.9
1363,25-sep-1965,41.7
1364,26-sep-1965,41.7
1365,27-sep-1965,48.7
1366,28-sep-1965,46.9
1367,29-sep-1965,40.8
1368,30-sep-1965,42.1
1369,01-oct-1965,45.0
1370,02-oct-1965,42.6
1371,03-oct-1965,36.0
1372,04-oct-1965,37.2
1373,05-oct-1965,43.3
1374,06-oct-1965,44.2
1375,07-oct-1965,41.2
1376,08-oct-1965,39.4
1377,09-oct-1965,39.6
1378,10-oct-1965,43.5
1379,11-oct-1965,44.2
1380,12-oct-1965,43.3
1381,13-oct-1965,39.6
1382,14-oct-1965,44.4
1383,15-oct-1965,44.1
1384,16-oct-1965,46.0
1385,17-oct-1965,51.1
1386,18-oct-1965,39.6
1387,19-oct-1965,37.8
1388,20-oct-1965,37.4
1389,21-oct-1965,36.1
1390,22-oct-1965,36.3
1391,23-oct-1965,39.0
1392,24-oct-1965,39.7
1393,25-oct-1965,37.0
1394,26-oct-1965,36.7
1395,27-oct-1965,36.9
1396,28-oct-1965,45.0
1397,29-oct-1965,45.7
1398,30-oct-1965,43.0
1399,31-oct-1965,46.0
1400,01-nov-1965,43.7
1401,02-nov-1965,46.0
1402,03-nov-1965,48.7
1403,04-nov-1965,44.6
1404,05-nov-1965,41.5
1405,06-nov-1965,41.4
1406,07-nov-1965,40.1
1407,08-nov-1965,39.0
1408,09-nov-1965,43.9
1409,10-nov-1965,44.8
1410,11-nov-1965,37.6
1411,12-nov-1965,42.1
1412,13-nov-1965,40.3
1413,14-nov-1965,40.6
1414,15-nov-1965,37.2
1415,16-nov-1965,44.8
1416,17-nov-1965,45.0
1417,18-nov-1965,40.6
1418,19-nov-1965,39.4
1419,20-nov-1965,39.6
1420,21-nov-1965,43.5
1421,22-nov-1965,42.6
1422,23-nov-1965,48.6
1423,24-nov-1965,41.7
1424,25-nov-1965,51.6
1425,26-nov-1965,44.6
1426,27-nov-1965,44.8
1427,28-nov-1965,42.1
1428,29-nov-1965,42.8
1429,30-nov-1965,40.3
1430,01-dec-1965,47.7
1431,02-dec-1965,44.4
1432,03-dec-1965,39.2
1433,04-dec-1965,40.5
1434,05-dec-1965,40.5
1435,06-dec-1965,41.0
1436,07-dec-1965,40.8
1437,08-dec-1965,44.6
1438,09-dec-1965,44.4
1439,10-dec-1965,39.7
1440,11-dec-1965,39.9
1441,12-dec-1965,37.0
1442,13-dec-1965,42.6
1443,14-dec-1965,37.4
1444,15-dec-1965,42.4
1445,16-dec-1965,48.4
1446,17-dec-1965,39.9
1447,18-dec-1965,38.3
1448,19-dec-1965,44.6
1449,20-dec-1965,44.1
1450,21-dec-1965,44.2
1451,22-dec-1965,35.8
1452,23-dec-1965,41.2
1453,24-dec-1965,38.5
1454,25-dec-1965,42.1
1455,26-dec-1965,39.6
1456,27-dec-1965,40.3
1457,28-dec-1965,48.0
1458,29-dec-1965,42.3
1459,30-dec-1965,41.9
1460,31-dec-1965,40.5
1461,01-jan-1966,41.9
1462,02-jan-1966,41.2
1463,03-jan-1966,41.0
1464,04-jan-1966,39.7
1465,05-jan-1966,35.1
1466,06-jan-1966,34.9
1467,07-jan-1966,34.0
1468,08-jan-1966,39.6
1469,09-jan-1966,39.2
1470,10-jan-1966,43.3
1471,11-jan-1966,37.2
1472,12-jan-1966,36.1
1473,13-jan-1966,34.5
1474,14-jan-1966,37.4
1475,15-jan-1966,39.4
1476,16-jan-1966,43.2
1477,17-jan-1966,45.5
1478,18-jan-1966,37.6
1479,19-jan-1966,41.4
1480,20-jan-1966,40.1
1481,21-jan-1966,45.1
1482,22-jan-1966,35.6
1483,23-jan-1966,40.5
1484,24-jan-1966,40.5
1485,25-jan-1966,37.0
1486,26-jan-1966,37.4
1487,27-jan-1966,43.9
1488,28-jan-1966,34.7
1489,29-jan-1966,39.9
1490,30-jan-1966,39.2
1491,31-jan-1966,39.4
1492,01-feb-1966,37.4
1493,02-feb-1966,40.8
1494,03-feb-1966,36.7
1495,04-feb-1966,38.1
1496,05-feb-1966,37.2
1497,06-feb-1966,39.6
1498,07-feb-1966,40.3
1499,08-feb-1966,43.7
1500,09-feb-1966,40.8
1501,10-feb-1966,37.8
1502,11-feb-1966,39.9
1503,12-feb-1966,39.4
1504,13-feb-1966,35.6
1505,14-feb-1966,39.7
1506,15-feb-1966,38.5
1507,16-feb-1966,37.0
1508,17-feb-1966,36.3
1509,18-feb-1966,37.6
1510,19-feb-1966,39.2
1511,20-feb-1966,38.8
1512,21-feb-1966,38.7
1513,22-feb-1966,38.7
1514,23-feb-1966,46.0
1515,24-feb-1966,42.3
1516,25-feb-1966,39.2
1517,26-feb-1966,38.7
1518,27-feb-1966,42.6
1519,28-feb-1966,43.0
1520,01-mar-1966,37.6
1521,02-mar-1966,40.8
1522,03-mar-1966,42.1
1523,04-mar-1966,42.8
1524,05-mar-1966,44.1
1525,06-mar-1966,35.2
1526,07-mar-1966,35.4
1527,08-mar-1966,47.5
1528,09-mar-1966,44.6
1529,10-mar-1966,45.3
1530,11-mar-1966,42.3
1531,12-mar-1966,42.8
1532,13-mar-1966,41.4
1533,14-mar-1966,38.7
1534,15-mar-1966,36.3
1535,16-mar-1966,36.3
1536,17-mar-1966,46.4
1537,18-mar-1966,50.7
1538,19-mar-1966,47.5
1539,20-mar-1966,45.1
1540,21-mar-1966,43.5
1541,22-mar-1966,44.2
1542,23-mar-1966,46.0
1543,24-mar-1966,41.9
1544,25-mar-1966,49.3
1545,26-mar-1966,39.2
1546,27-mar-1966,44.1
1547,28-mar-1966,45.1
1548,29-mar-1966,47.7
1549,30-mar-1966,45.5
1550,31-mar-1966,44.1
1551,01-apr-1966,53.2
1552,02-apr-1966,48.6
1553,03-apr-1966,44.8
1554,04-apr-1966,39.2
1555,05-apr-1966,37.6
1556,06-apr-1966,43.2
1557,07-apr-1966,37.0
1558,08-apr-1966,36.5
1559,09-apr-1966,36.3
1560,10-apr-1966,41.2
1561,11-apr-1966,37.8
1562,12-apr-1966,35.8
1563,13-apr-1966,37.8
1564,14-apr-1966,37.2
1565,15-apr-1966,48.7
1566,16-apr-1966,45.7
1567,17-apr-1966,34.7
1568,18-apr-1966,35.6
1569,19-apr-1966,39.0
1570,20-apr-1966,49.5
1571,21-apr-1966,42.8
1572,22-apr-1966,39.2
1573,23-apr-1966,40.5
1574,24-apr-1966,42.6
1575,25-apr-1966,40.8
1576,26-apr-1966,36.3
1577,27-apr-1966,44.6
1578,28-apr-1966,47.1
1579,29-apr-1966,39.2
1580,30-apr-1966,46.4
1581,01-may-1966,52.2
1582,02-may-1966,50.9
1583,03-may-1966,47.8
1584,04-may-1966,43.5
1585,05-may-1966,44.8
1586,06-may-1966,44.4
1587,07-may-1966,45.5
1588,08-may-1966,41.7
1589,09-may-1966,45.7
1590,10-may-1966,43.0
1591,11-may-1966,45.5
1592,12-may-1966,50.9
1593,13-may-1966,45.3
1594,14-may-1966,47.7
1595,15-may-1966,47.3
1596,16-may-1966,45.5
1597,17-may-1966,47.7
1598,18-may-1966,50.2
1599,19-may-1966,46.2
1600,20-may-1966,45.3
1601,21-may-1966,38.3
1602,22-may-1966,43.0
1603,23-may-1966,45.7
1604,24-may-1966,40.1
1605,25-may-1966,43.9
1606,26-may-1966,45.0
1607,27-may-1966,46.8
1608,28-may-1966,39.9
1609,29-may-1966,39.9
1610,30-may-1966,45.1
1611,31-may-1966,57.7
1612,01-jun-1966,53.2
1613,02-jun-1966,50.7
1614,03-jun-1966,48.0
1615,04-jun-1966,35.1
1616,05-jun-1966,44.4
1617,06-jun-1966,45.7
1618,07-jun-1966,45.5
1619,08-jun-1966,42.3
1620,09-jun-1966,37.9
1621,10-jun-1966,41.2
1622,11-jun-1966,41.4
1623,12-jun-1966,43.2
1624,13-jun-1966,43.2
1625,14-jun-1966,37.0
1626,15-jun-1966,36.0
1627,16-jun-1966,39.9
1628,17-jun-1966,41.9
1629,18-jun-1966,44.1
1630,19-jun-1966,39.2
1631,20-jun-1966,46.9
1632,21-jun-1966,43.9
1633,22-jun-1966,45.1
1634,23-jun-1966,44.1
1635,24-jun-1966,50.4
1636,25-jun-1966,47.1
1637,26-jun-1966,43.7
1638,27-jun-1966,47.1
1639,28-jun-1966,48.2
1640,29-jun-1966,50.9
1641,30-jun-1966,47.8
1642,01-jul-1966,46.8
1643,02-jul-1966,46.6
1644,03-jul-1966,43.0
1645,04-jul-1966,48.0
1646,05-jul-1966,42.4
1647,06-jul-1966,42.6
1648,07-jul-1966,51.4
1649,08-jul-1966,45.1
1650,09-jul-1966,54.3
1651,10-jul-1966,42.8
1652,11-jul-1966,48.9
1653,12-jul-1966,45.9
1654,13-jul-1966,42.8
1655,14-jul-1966,44.4
1656,15-jul-1966,45.9
1657,16-jul-1966,44.2
1658,17-jul-1966,45.9
1659,18-jul-1966,51.3
1660,19-jul-1966,51.4
1661,20-jul-1966,53.2
1662,21-jul-1966,51.6
1663,22-jul-1966,52.3
1664,23-jul-1966,44.8
1665,24-jul-1966,48.0
1666,25-jul-1966,45.0
1667,26-jul-1966,45.3
1668,27-jul-1966,52.2
1669,28-jul-1966,45.0
1670,29-jul-1966,45.3
1671,30-jul-1966,46.4
1672,31-jul-1966,37.2
1673,01-aug-1966,46.4
1674,02-aug-1966,40.5
1675,03-aug-1966,46.9
1676,04-aug-1966,47.8
1677,05-aug-1966,50.0
1678,06-aug-1966,46.0
1679,07-aug-1966,46.8
1680,08-aug-1966,48.6
1681,09-aug-1966,44.8
1682,10-aug-1966,45.0
1683,11-aug-1966,38.8
1684,12-aug-1966,43.2
1685,13-aug-1966,42.6
1686,14-aug-1966,49.8
1687,15-aug-1966,48.6
1688,16-aug-1966,50.4
1689,17-aug-1966,39.6
1690,18-aug-1966,49.1
1691,19-aug-1966,51.8
1692,20-aug-1966,39.7
1693,21-aug-1966,42.6
1694,22-aug-1966,42.6
1695,23-aug-1966,45.5
1696,24-aug-1966,50.7
1697,25-aug-1966,46.6
1698,26-aug-1966,40.1
1699,27-aug-1966,41.9
1700,28-aug-1966,38.8
1701,29-aug-1966,40.6
1702,30-aug-1966,43.9
1703,31-aug-1966,46.0
1704,01-sep-1966,39.0
1705,02-sep-1966,44.6
1706,03-sep-1966,42.8
1707,04-sep-1966,42.6
1708,05-sep-1966,41.2
1709,06-sep-1966,44.6
1710,07-sep-1966,42.4
1711,08-sep-1966,42.4
1712,09-sep-1966,41.0
1713,10-sep-1966,37.0
1714,11-sep-1966,37.4
1715,12-sep-1966,43.0
1716,13-sep-1966,40.3
1717,14-sep-1966,43.3
1718,15-sep-1966,48.4
1719,16-sep-1966,49.8
1720,17-sep-1966,39.2
1721,18-sep-1966,46.4
1722,19-sep-1966,43.7
1723,20-sep-1966,49.5
1724,21-sep-1966,49.1
1725,22-sep-1966,44.8
1726,23-sep-1966,39.2
1727,24-sep-1966,38.7
1728,25-sep-1966,38.7
1729,26-sep-1966,37.0
1730,27-sep-1966,35.8
1731,28-sep-1966,36.3
1732,29-sep-1966,41.2
1733,30-sep-1966,42.4
1734,01-oct-1966,47.3
1735,02-oct-1966,47.7
1736,03-oct-1966,42.6
1737,04-oct-1966,43.2
1738,05-oct-1966,45.3
1739,06-oct-1966,47.1
1740,07-oct-1966,41.5
1741,08-oct-1966,44.4
1742,09-oct-1966,39.4
1743,10-oct-1966,44.6
1744,11-oct-1966,47.1
1745,12-oct-1966,42.6
1746,13-oct-1966,41.7
1747,14-oct-1966,44.4
1748,15-oct-1966,44.6
1749,16-oct-1966,45.0
1750,17-oct-1966,45.1
1751,18-oct-1966,40.3
1752,19-oct-1966,43.5
1753,20-oct-1966,43.9
1754,21-oct-1966,46.2
1755,22-oct-1966,41.0
1756,23-oct-1966,45.1
1757,24-oct-1966,46.4
1758,25-oct-1966,46.2
1759,26-oct-1966,45.3
1760,27-oct-1966,42.8
1761,28-oct-1966,46.6
1762,29-oct-1966,46.6
1763,30-oct-1966,47.7
1764,31-oct-1966,42.8
1765,01-nov-1966,39.2
1766,02-nov-1966,46.9
1767,03-nov-1966,48.9
1768,04-nov-1966,43.0
1769,05-nov-1966,40.1
1770,06-nov-1966,42.3
1771,07-nov-1966,41.5
1772,08-nov-1966,44.8
1773,09-nov-1966,46.0
1774,10-nov-1966,45.7
1775,11-nov-1966,40.1
1776,12-nov-1966,36.3
1777,13-nov-1966,40.6
1778,14-nov-1966,41.9
1779,15-nov-1966,45.0
1780,16-nov-1966,39.9
1781,17-nov-1966,42.4
1782,18-nov-1966,44.4
1783,19-nov-1966,45.1
1784,20-nov-1966,41.0
1785,21-nov-1966,44.8
1786,22-nov-1966,43.2
1787,23-nov-1966,46.0
1788,24-nov-1966,43.5
1789,25-nov-1966,45.3
1790,26-nov-1966,41.0
1791,27-nov-1966,41.9
1792,28-nov-1966,42.3
1793,29-nov-1966,47.7
1794,30-nov-1966,42.4
1795,01-dec-1966,43.0
1796,02-dec-1966,40.3
1797,03-dec-1966,41.5
1798,04-dec-1966,43.7
1799,05-dec-1966,45.0
1800,06-dec-1966,43.9
1801,07-dec-1966,47.3
1802,08-dec-1966,44.2
1803,09-dec-1966,44.8
1804,10-dec-1966,46.2
1805,11-dec-1966,46.6
1806,12-dec-1966,39.4
1807,13-dec-1966,40.6
1808,14-dec-1966,43.9
1809,15-dec-1966,41.0
1810,16-dec-1966,44.2
1811,17-dec-1966,38.5
1812,18-dec-1966,40.5
1813,19-dec-1966,36.0
1814,20-dec-1966,47.7
1815,21-dec-1966,39.0
1816,22-dec-1966,39.0
1817,23-dec-1966,37.2
1818,24-dec-1966,43.0
1819,25-dec-1966,43.2
1820,26-dec-1966,38.7
1821,27-dec-1966,42.1
1822,28-dec-1966,40.8
1823,29-dec-1966,45.0
1824,30-dec-1966,41.7
1825,31-dec-1966,46.9
1826,01-jan-1967,41.0
1827,02-jan-1967,43.3
1828,03-jan-1967,41.9
1829,04-jan-1967,40.8
1830,05-jan-1967,38.8
1831,06-jan-1967,46.4
1832,07-jan-1967,37.8
1833,08-jan-1967,42.1
1834,09-jan-1967,39.4
1835,10-jan-1967,47.8
1836,11-jan-1967,36.3
1837,12-jan-1967,37.9
1838,13-jan-1967,36.5
1839,14-jan-1967,37.4
1840,15-jan-1967,34.7
1841,16-jan-1967,34.9
1842,17-jan-1967,43.0
1843,18-jan-1967,47.3
1844,19-jan-1967,39.4
1845,20-jan-1967,40.3
1846,21-jan-1967,41.2
1847,22-jan-1967,43.5
1848,23-jan-1967,40.1
1849,24-jan-1967,37.6
1850,25-jan-1967,39.7
1851,26-jan-1967,47.1
1852,27-jan-1967,36.3
1853,28-jan-1967,34.7
1854,29-jan-1967,38.1
1855,30-jan-1967,37.0
1856,31-jan-1967,39.9
1857,01-feb-1967,36.9
1858,02-feb-1967,35.2
1859,03-feb-1967,39.6
1860,04-feb-1967,44.6
1861,05-feb-1967,46.2
1862,06-feb-1967,38.1
1863,07-feb-1967,43.7
1864,08-feb-1967,44.2
1865,09-feb-1967,41.7
1866,10-feb-1967,36.3
1867,11-feb-1967,35.2
1868,12-feb-1967,35.1
1869,13-feb-1967,37.4
1870,14-feb-1967,39.6
1871,15-feb-1967,38.8
1872,16-feb-1967,45.9
1873,17-feb-1967,47.7
1874,18-feb-1967,50.2
1875,19-feb-1967,41.9
1876,20-feb-1967,39.4
1877,21-feb-1967,41.7
1878,22-feb-1967,48.9
1879,23-feb-1967,45.0
1880,24-feb-1967,39.4
1881,25-feb-1967,40.8
1882,26-feb-1967,44.2
1883,27-feb-1967,45.7
1884,28-feb-1967,41.4
1885,01-mar-1967,45.9
1886,02-mar-1967,42.3
1887,03-mar-1967,39.0
1888,04-mar-1967,36.7
1889,05-mar-1967,43.2
1890,06-mar-1967,37.8
1891,07-mar-1967,41.4
1892,08-mar-1967,42.3
1893,09-mar-1967,41.2
1894,10-mar-1967,43.0
1895,11-mar-1967,43.2
1896,12-mar-1967,42.1
1897,13-mar-1967,46.6
1898,14-mar-1967,37.0
1899,15-mar-1967,43.5
1900,16-mar-1967,47.1
1901,17-mar-1967,45.3
1902,18-mar-1967,40.3
1903,19-mar-1967,47.5
1904,20-mar-1967,50.9
1905,21-mar-1967,53.4
1906,22-mar-1967,44.8
1907,23-mar-1967,43.0
1908,24-mar-1967,43.2
1909,25-mar-1967,47.1
1910,26-mar-1967,43.9
1911,27-mar-1967,45.3
1912,28-mar-1967,47.1
1913,29-mar-1967,46.0
1914,30-mar-1967,49.1
1915,31-mar-1967,47.7
1916,01-apr-1967,45.7
1917,02-apr-1967,43.2
1918,03-apr-1967,43.7
1919,04-apr-1967,43.7
1920,05-apr-1967,46.0
1921,06-apr-1967,45.5
1922,07-apr-1967,46.8
1923,08-apr-1967,44.6
1924,09-apr-1967,40.3
1925,10-apr-1967,43.3
1926,11-apr-1967,46.4
1927,12-apr-1967,47.3
1928,13-apr-1967,48.0
1929,14-apr-1967,53.2
1930,15-apr-1967,51.8
1931,16-apr-1967,49.3
1932,17-apr-1967,52.7
1933,18-apr-1967,49.6
1934,19-apr-1967,47.7
1935,20-apr-1967,45.0
1936,21-apr-1967,45.5
1937,22-apr-1967,47.5
1938,23-apr-1967,43.3
1939,24-apr-1967,47.7
1940,25-apr-1967,47.5
1941,26-apr-1967,43.5
